# site=SYNTHETIC demo trace, Liguria-like coastal site (NOT measured data)
# latitude=44.05
# longitude=8.21
# source=tools/make_demo_trace.py seed=2023 (stand-in for the Open-Meteo archive)
# utc_offset_h=1.0
# start_local=2023-01-01T00:00
# unit:shortwave_radiation=W/m²
# kind:shortwave_radiation=preceding_mean
# unit:soil_moisture_0_to_7cm=m³/m³
# kind:soil_moisture_0_to_7cm=instant
# unit:temperature_2m=°C
# kind:temperature_2m=instant
# unit:relative_humidity_2m=%
# kind:relative_humidity_2m=instant
# unit:precipitation=mm
# kind:precipitation=preceding_mean
time,shortwave_radiation,soil_moisture_0_to_7cm,temperature_2m,relative_humidity_2m,precipitation
2023-11-05T13:00,87.3,0.3396,18.17,52.4,0
2023-11-05T14:00,108.6,0.3366,19.01,49.3,0
2023-11-05T15:00,123.4,0.3394,19.7,55.6,0
2023-11-05T16:00,55.6,0.3376,19.59,51.3,0
2023-11-05T17:00,19.6,0.3868,17.06,78,3.38
2023-11-05T18:00,0,0.3854,17.8,60.9,0
2023-11-05T19:00,0,0.3864,16.44,57.8,0
2023-11-05T20:00,0,0.4825,13.4,83.3,15.2
2023-11-05T21:00,0,0.4835,11.11,90.5,21.23
2023-11-05T22:00,0,0.4511,12.34,68.5,0
2023-11-05T23:00,0,0.4334,10.17,71.5,0
2023-11-06T00:00,0,0.4217,9.83,72.7,0
2023-11-06T01:00,0,0.4136,8.66,78.1,0
2023-11-06T02:00,0,0.468,5.43,100,4.22
2023-11-06T03:00,0,0.4425,6.87,76.8,0
2023-11-06T04:00,0,0.4294,7.15,78.7,0
2023-11-06T05:00,0,0.4168,7.68,77.5,0
2023-11-06T06:00,0,0.4515,5.96,100,2.71
2023-11-06T07:00,0,0.4329,9.25,76.3,0
2023-11-06T08:00,3,0.4191,10.67,71.7,0
2023-11-06T09:00,105.6,0.4112,11.72,68.8,0
2023-11-06T10:00,184,0.407,13.3,68.7,0
2023-11-06T11:00,178.6,0.4036,14.8,67.7,0
2023-11-06T12:00,221.7,0.3984,16.49,58.1,0
2023-11-06T13:00,168.9,0.4008,17.55,56.8,0
2023-11-06T14:00,104.5,0.3981,17.46,61.1,0
2023-11-06T15:00,85.3,0.3975,17.6,63.1,0
2023-11-06T16:00,62.6,0.3976,16.96,58.6,0
2023-11-06T17:00,22.2,0.3973,17.2,60.7,0
2023-11-06T18:00,0,0.3977,16.85,58.5,0
2023-11-06T19:00,0,0.3969,16.23,60.6,0
2023-11-06T20:00,0,0.396,14.41,64.6,0
2023-11-06T21:00,0,0.4013,10.75,90.4,0.56
2023-11-06T22:00,0,0.4014,11.04,73.6,0
2023-11-06T23:00,0,0.4014,10.22,73.3,0
2023-11-07T00:00,0,0.4018,8.51,77.5,0
2023-11-07T01:00,0,0.4006,8.29,79.4,0
2023-11-07T02:00,0,0.3976,7.09,82.4,0
2023-11-07T03:00,0,0.3998,7.25,75.4,0
2023-11-07T04:00,0,0.4005,7.65,78.3,0
2023-11-07T05:00,0,0.4029,8.22,81,0
2023-11-07T06:00,0,0.3958,9.26,72.2,0
2023-11-07T07:00,0,0.3988,10.1,72.8,0
2023-11-07T08:00,1.7,0.3974,11.45,64.7,0
2023-11-07T09:00,62.6,0.3981,13.45,61.5,0
2023-11-07T10:00,110.8,0.3973,13.71,67.2,0
2023-11-07T11:00,175.8,0.394,15.14,61.9,0
2023-11-07T12:00,197.3,0.3923,16.5,61.1,0
2023-11-07T13:00,310,0.3903,18.78,52.7,0
2023-11-07T14:00,153.1,0.392,18.42,56.3,0
2023-11-07T15:00,153,0.3915,19.79,54.5,0
2023-11-07T16:00,105.1,0.3878,20.56,49.4,0
2023-11-07T17:00,32.4,0.3908,20.86,45.7,0
2023-11-07T18:00,0,0.3884,18.97,53.2,0
2023-11-07T19:00,0,0.3913,17.51,55.5,0
2023-11-07T20:00,0,0.3844,15.17,61.4,0
2023-11-07T21:00,0,0.3885,12.78,65.6,0
2023-11-07T22:00,0,0.3865,11.74,64.2,0
2023-11-07T23:00,0,0.3855,9.73,74.7,0
2023-11-08T00:00,0,0.3882,8.12,77.8,0
2023-11-08T01:00,0,0.3853,7.9,78,0
2023-11-08T02:00,0,0.3831,6.37,78.4,0
2023-11-08T03:00,0,0.3864,6.05,79.8,0
2023-11-08T04:00,0,0.3834,5.66,87.1,0
2023-11-08T05:00,0,0.3861,6.11,81.8,0
2023-11-08T06:00,0,0.385,7.08,82.6,0
2023-11-08T07:00,0,0.383,9.04,75.6,0
2023-11-08T08:00,1.1,0.3851,10.83,77.6,0
2023-11-08T09:00,78.3,0.384,12.28,67.9,0
2023-11-08T10:00,136.5,0.383,13.41,68.1,0
2023-11-08T11:00,225,0.3778,14.45,62.7,0
2023-11-08T12:00,231.9,0.3786,15.97,63.5,0
2023-11-08T13:00,241.7,0.4112,15.28,80.1,2.44
2023-11-08T14:00,158.1,0.4098,17.68,53.5,0
2023-11-08T15:00,83.7,0.4441,15.62,80.3,2.8
2023-11-08T16:00,62.7,0.43,16.77,57.4,0
2023-11-08T17:00,19.9,0.4169,17.26,52.7,0
2023-11-08T18:00,0,0.4259,14.61,81.1,1.03
2023-11-08T19:00,0,0.416,15.15,63.2,0
2023-11-08T20:00,0,0.4109,14.47,63.2,0
2023-11-08T21:00,0,0.4782,11.72,85.6,6.4
2023-11-08T22:00,0,0.4509,11.7,67,0
2023-11-08T23:00,0,0.4334,10.14,77.2,0
2023-11-09T00:00,0,0.4199,9.98,71.8,0
2023-11-09T01:00,0,0.4139,8.87,72.1,0
2023-11-09T02:00,0,0.4085,6.57,97.7,0.09
2023-11-09T03:00,0,0.4092,8.21,78.8,0
2023-11-09T04:00,0,0.4018,7.83,79.1,0
2023-11-09T05:00,0,0.4051,8.06,76.5,0
2023-11-09T06:00,0,0.4028,8.93,74.3,0
2023-11-09T07:00,0,0.3988,9.04,76,0
2023-11-09T08:00,0.7,0.4008,8.25,100,0.1
2023-11-09T09:00,52.7,0.3998,12,65.8,0
2023-11-09T10:00,116.4,0.3974,13.65,63.5,0
2023-11-09T11:00,169,0.3984,13.52,80.6,0.13
2023-11-09T12:00,165.6,0.401,16.64,60.2,0
2023-11-09T13:00,57.2,0.4031,14.4,81.9,0.41
2023-11-09T14:00,52.3,0.4031,16.63,57.4,0
2023-11-09T15:00,47.5,0.4003,16.68,61.4,0
2023-11-09T16:00,59.5,0.3995,16.55,54.7,0
2023-11-09T17:00,8.2,0.4004,15.67,58.1,0
2023-11-09T18:00,0,0.4106,13.85,79.5,0.71
2023-11-09T19:00,0,0.4078,14.93,60.1,0
2023-11-09T20:00,0,0.4046,13.89,63.8,0
2023-11-09T21:00,0,0.4037,12.29,69.4,0
2023-11-09T22:00,0,0.404,8.73,89,0.33
2023-11-09T23:00,0,0.405,10.22,70.5,0
2023-11-10T00:00,0,0.402,10.35,68.5,0
2023-11-10T01:00,0,0.4018,8.43,73.5,0
2023-11-10T02:00,0,0.4017,7.86,75.7,0
2023-11-10T03:00,0,0.3994,8.09,72.8,0
2023-11-10T04:00,0,0.3991,7.74,77.9,0
2023-11-10T05:00,0,0.4008,8.68,77.8,0
2023-11-10T06:00,0,0.3988,9.09,72,0
2023-11-10T07:00,0,0.3982,9.64,72.9,0
2023-11-10T08:00,0.1,0.3983,11.19,66.6,0
2023-11-10T09:00,22.9,0.3967,12.95,63.3,0
2023-11-10T10:00,42.3,0.3989,13.15,66.8,0
2023-11-10T11:00,33.4,0.3977,14.29,59,0
2023-11-10T12:00,41.3,0.3956,16.09,51.8,0
2023-11-10T13:00,120.6,0.3942,17.31,53,0
2023-11-10T14:00,108.3,0.3952,18.1,57.1,0
2023-11-10T15:00,63.1,0.3921,17.43,55.6,0
2023-11-10T16:00,22.7,0.391,16.91,57.1,0
2023-11-10T17:00,2.1,0.39,16.56,60.5,0
2023-11-10T18:00,0,0.3919,16.92,54.4,0
2023-11-10T19:00,0,0.3929,14.99,61.9,0
2023-11-10T20:00,0,0.3905,14.07,63.4,0
2023-11-10T21:00,0,0.3911,12.95,67.5,0
2023-11-10T22:00,0,0.3909,11.47,73,0
2023-11-10T23:00,0,0.3925,10.56,74.4,0
2023-11-11T00:00,0,0.392,9.45,72.2,0
2023-11-11T01:00,0,0.3902,8.99,75.5,0
2023-11-11T02:00,0,0.388,7.86,78,0
2023-11-11T03:00,0,0.3894,7.8,71.4,0
2023-11-11T04:00,0,0.3913,7.39,77,0
2023-11-11T05:00,0,0.3873,7.43,80.1,0
2023-11-11T06:00,0,0.3901,8.05,76.9,0
2023-11-11T07:00,0,0.3877,8.16,79.6,0
2023-11-11T08:00,0,0.3883,9.75,73.5,0
2023-11-11T09:00,27.5,0.3846,10.57,66.6,0
2023-11-11T10:00,22.3,0.3879,11.89,65.8,0
2023-11-11T11:00,68.9,0.3862,13.68,57.1,0
2023-11-11T12:00,31.8,0.3848,15.34,62.9,0
2023-11-11T13:00,22.4,0.3851,16.04,61.1,0
2023-11-11T14:00,28.9,0.3851,16.54,58.6,0
2023-11-11T15:00,47,0.3868,16.93,54.1,0
2023-11-11T16:00,9.6,0.3823,16.56,53.4,0
2023-11-11T17:00,3.8,0.382,16.26,57.7,0
2023-11-11T18:00,0,0.3814,16.12,61.2,0
2023-11-11T19:00,0,0.3806,15.7,54.1,0
2023-11-11T20:00,0,0.3833,13.83,65.5,0
2023-11-11T21:00,0,0.3804,12.48,68,0
2023-11-11T22:00,0,0.3831,11.63,74.3,0
2023-11-11T23:00,0,0.3821,10.21,67.5,0
2023-11-12T00:00,0,0.3804,9.98,68.7,0
2023-11-12T01:00,0,0.38,8.71,76.8,0
2023-11-12T02:00,0,0.3803,7.4,79.4,0
2023-11-12T03:00,0,0.3804,6.12,87.3,0
2023-11-12T04:00,0,0.3817,6.76,77.2,0
2023-11-12T05:00,0,0.3803,6.47,85.4,0
2023-11-12T06:00,0,0.3789,7.68,76.2,0
2023-11-12T07:00,0,0.379,9.75,69,0
2023-11-12T08:00,0,0.3777,11.09,67.6,0
2023-11-12T09:00,32.9,0.3757,12.26,61.8,0
2023-11-12T10:00,101.6,0.3798,14.11,64.6,0
2023-11-12T11:00,125.8,0.378,15.96,58.2,0
2023-11-12T12:00,192.5,0.3734,16.87,55.8,0
2023-11-12T13:00,134.5,0.3753,16.58,57,0
2023-11-12T14:00,143.9,0.3742,17.24,54.8,0
2023-11-12T15:00,71.3,0.3727,16.71,55.5,0
2023-11-12T16:00,38.5,0.3726,17.05,57.6,0
2023-11-12T17:00,7.5,0.374,16.76,54.4,0
2023-11-12T18:00,0,0.3733,15.89,57.7,0
2023-11-12T19:00,0,0.3706,14.28,61.5,0
2023-11-12T20:00,0,0.3719,13.06,65.6,0
2023-11-12T21:00,0,0.3689,11.79,65,0
2023-11-12T22:00,0,0.3742,10.19,71.3,0
2023-11-12T23:00,0,0.3684,9.18,71.7,0
2023-11-13T00:00,0,0.3682,6.53,78.9,0
2023-11-13T01:00,0,0.3676,6.39,76.9,0
2023-11-13T02:00,0,0.3711,6.36,78.5,0
2023-11-13T03:00,0,0.3671,6.37,78.8,0
2023-11-13T04:00,0,0.3677,6.76,80.7,0
2023-11-13T05:00,0,0.3673,7.84,71.9,0
2023-11-13T06:00,0,0.3672,8.95,70.4,0
2023-11-13T07:00,0,0.367,9.97,70.8,0
2023-11-13T08:00,0,0.3688,11.44,63.5,0
2023-11-13T09:00,35.4,0.3678,12.43,68.1,0
2023-11-13T10:00,92.9,0.3675,14.49,63.3,0
2023-11-13T11:00,190.9,0.3635,15.53,60.8,0
2023-11-13T12:00,162.8,0.3671,15.96,55.4,0
2023-11-13T13:00,208.7,0.3611,16.12,55.4,0
2023-11-13T14:00,236,0.3647,17.7,53.2,0
2023-11-13T15:00,172.3,0.3615,18.11,53.7,0
2023-11-13T16:00,113.1,0.3623,17.98,57.9,0
2023-11-13T17:00,19.6,0.3588,17.45,53.9,0
2023-11-13T18:00,0,0.3599,15.65,60.3,0
2023-11-13T19:00,0,0.3612,14.06,62.1,0
2023-11-13T20:00,0,0.3591,11.42,70.8,0
2023-11-13T21:00,0,0.3582,9.26,72.6,0
2023-11-13T22:00,0,0.3601,8.21,74.6,0
2023-11-13T23:00,0,0.3585,6.55,83,0
2023-11-14T00:00,0,0.356,6.93,78.9,0
2023-11-14T01:00,0,0.3584,6.42,75.1,0
2023-11-14T02:00,0,0.3583,5.85,78.3,0
2023-11-14T03:00,0,0.3636,3.68,100,0.38
2023-11-14T04:00,0,0.3968,3.79,100,2.31
2023-11-14T05:00,0,0.3966,7.13,76.8,0
2023-11-14T06:00,0,0.3942,5.55,97.4,0.04
2023-11-14T07:00,0,0.3958,9.01,72.9,0
2023-11-14T08:00,0,0.3944,10.02,70.8,0
2023-11-14T09:00,32.4,0.3962,10.12,87,0.05
2023-11-14T10:00,89.2,0.3936,13.19,64.7,0
2023-11-14T11:00,106.8,0.3922,13.66,64.6,0
2023-11-14T12:00,173.5,0.3914,15.13,59.3,0
2023-11-14T13:00,172.9,0.3917,15.91,59.8,0
2023-11-14T14:00,157.7,0.3987,14.63,77.9,0.58
2023-11-14T15:00,117.6,0.3975,17,57.9,0
2023-11-14T16:00,81.2,0.3956,16.65,59.4,0
2023-11-14T17:00,11.8,0.395,15.11,61,0
2023-11-14T18:00,0,0.3982,13.66,59.8,0
2023-11-14T19:00,0,0.3962,12.79,65,0
2023-11-14T20:00,0,0.3945,10.52,68,0
2023-11-14T21:00,0,0.3935,10.69,68.5,0
2023-11-14T22:00,0,0.394,7.97,78.8,0
2023-11-14T23:00,0,0.3937,8.19,75.1,0
2023-11-15T00:00,0,0.3927,6.83,78,0
2023-11-15T01:00,0,0.3936,6.64,76.2,0
2023-11-15T02:00,0,0.3903,5.96,83.8,0
2023-11-15T03:00,0,0.3939,5.79,73.8,0
2023-11-15T04:00,0,0.3937,6.24,73.4,0
2023-11-15T05:00,0,0.3946,6.82,76,0
2023-11-15T06:00,0,0.3929,7.43,77,0
2023-11-15T07:00,0,0.3912,9.47,73.3,0
2023-11-15T08:00,0,0.3927,10.18,74.3,0
2023-11-15T09:00,69.7,0.3912,11.45,66.3,0
2023-11-15T10:00,192.4,0.3923,13.17,65.2,0
2023-11-15T11:00,300,0.3897,15.06,60.9,0
2023-11-15T12:00,322.2,0.3847,16.06,67.1,0
2023-11-15T13:00,268.2,0.3843,17.13,55.8,0
2023-11-15T14:00,248.5,0.3857,17.51,52.1,0
2023-11-15T15:00,189.3,0.3838,17.98,51.5,0
2023-11-15T16:00,119.5,0.3842,18.54,48.3,0
2023-11-15T17:00,15.9,0.3817,17.22,58.7,0
2023-11-15T18:00,0,0.3807,15.55,53.5,0
2023-11-15T19:00,0,0.3812,14.24,63.8,0
2023-11-15T20:00,0,0.383,12.55,67.1,0
2023-11-15T21:00,0,0.3818,10.6,71.2,0
2023-11-15T22:00,0,0.3812,9.14,67.7,0
2023-11-15T23:00,0,0.3824,7.81,73.4,0
2023-11-16T00:00,0,0.3778,6.32,81.9,0
2023-11-16T01:00,0,0.3772,5.39,80.9,0
2023-11-16T02:00,0,0.3761,3.46,87.9,0
2023-11-16T03:00,0,0.3767,3.98,85,0
2023-11-16T04:00,0,0.378,4.91,83.1,0
2023-11-16T05:00,0,0.379,4.79,82.3,0
2023-11-16T06:00,0,0.3759,5.83,76.6,0
2023-11-16T07:00,0,0.3766,7.09,76,0
2023-11-16T08:00,0,0.3773,9.27,72,0
2023-11-16T09:00,8.7,0.3767,11.24,72.8,0
2023-11-16T10:00,12.6,0.377,13.11,65.3,0
2023-11-16T11:00,17.9,0.3744,13.94,60.9,0
2023-11-16T12:00,20.9,0.3759,14.72,57,0
2023-11-16T13:00,21.4,0.3758,15.09,59.1,0
2023-11-16T14:00,19.4,0.374,15.75,60.4,0
2023-11-16T15:00,15.1,0.374,15.42,64.5,0
2023-11-16T16:00,24.8,0.3733,15.97,53.5,0
2023-11-16T17:00,7.5,0.3762,16.39,62.8,0
2023-11-16T18:00,0,0.3728,15.92,59.4,0
2023-11-16T19:00,0,0.3732,15.26,60.4,0
2023-11-16T20:00,0,0.3701,13.21,63.5,0
2023-11-16T21:00,0,0.3726,13.17,64.4,0
2023-11-16T22:00,0,0.3723,11.6,64.4,0
2023-11-16T23:00,0,0.3724,10.45,69.8,0
2023-11-17T00:00,0,0.3722,7.9,77,0
2023-11-17T01:00,0,0.371,6.37,79.1,0
2023-11-17T02:00,0,0.3724,5.46,79.8,0
2023-11-17T03:00,0,0.3716,6.61,79.1,0
2023-11-17T04:00,0,0.3703,6.89,74.6,0
2023-11-17T05:00,0,0.3705,7.86,83.1,0
2023-11-17T06:00,0,0.3701,8.3,74.2,0
2023-11-17T07:00,0,0.3678,9.26,72.6,0
2023-11-17T08:00,0,0.367,10.79,63.5,0
2023-11-17T09:00,50,0.3674,12.31,66.3,0
2023-11-17T10:00,138.2,0.3664,14.11,61.9,0
2023-11-17T11:00,248,0.3663,16.64,55.6,0
2023-11-17T12:00,320.3,0.3681,17.15,53.1,0
2023-11-17T13:00,364.5,0.3626,18.22,53.1,0
2023-11-17T14:00,281.6,0.3606,18.32,56.7,0
2023-11-17T15:00,196.9,0.3609,17.67,56.5,0
2023-11-17T16:00,138.3,0.3618,18.26,48.8,0
2023-11-17T17:00,22.8,0.3599,18.42,49.5,0
2023-11-17T18:00,0,0.3587,16.2,62.2,0
2023-11-17T19:00,0,0.3593,14.34,62.3,0
2023-11-17T20:00,0,0.361,11.97,64.7,0
2023-11-17T21:00,0,0.3543,9.34,70.1,0
2023-11-17T22:00,0,0.3582,7.54,75.9,0
2023-11-17T23:00,0,0.3569,6.19,77.3,0
2023-11-18T00:00,0,0.3603,4.89,85.8,0
2023-11-18T01:00,0,0.3549,3.78,82.4,0
2023-11-18T02:00,0,0.3576,3.69,83,0
2023-11-18T03:00,0,0.3548,3.9,81,0
2023-11-18T04:00,0,0.3549,4.29,83.9,0
2023-11-18T05:00,0,0.3545,5.43,79,0
2023-11-18T06:00,0,0.3549,6.2,76.3,0
2023-11-18T07:00,0,0.3566,8.52,73.1,0
2023-11-18T08:00,0,0.3527,10.92,70.8,0
2023-11-18T09:00,64.2,0.3564,10.58,67.6,0
2023-11-18T10:00,139.3,0.3542,12.05,61.8,0
2023-11-18T11:00,171.2,0.355,12.78,65.2,0
2023-11-18T12:00,180.1,0.3542,13.74,60.4,0
2023-11-18T13:00,215.1,0.3522,15.29,60.3,0
2023-11-18T14:00,167.3,0.3497,16.06,55.5,0
2023-11-18T15:00,128.4,0.3505,16.22,59.9,0
2023-11-18T16:00,73.2,0.3491,15.36,58.2,0
2023-11-18T17:00,9.5,0.3501,15.23,58.4,0
2023-11-18T18:00,0,0.3488,14.53,60.1,0
2023-11-18T19:00,0,0.3501,12.44,65,0
2023-11-18T20:00,0,0.3473,10.29,66.2,0
2023-11-18T21:00,0,0.3469,8.13,74.5,0
2023-11-18T22:00,0,0.3487,6.61,76,0
2023-11-18T23:00,0,0.3497,5.64,81.8,0
2023-11-19T00:00,0,0.3463,3.69,81.8,0
2023-11-19T01:00,0,0.3463,2.73,85.1,0
2023-11-19T02:00,0,0.3447,3.42,82.4,0
2023-11-19T03:00,0,0.3469,2.69,90.8,0
2023-11-19T04:00,0,0.3473,2.89,84.8,0
2023-11-19T05:00,0,0.3481,3.19,78.2,0
2023-11-19T06:00,0,0.3451,4.44,79.8,0
2023-11-19T07:00,0,0.3452,6.08,83.8,0
2023-11-19T08:00,0,0.3453,8.04,72.4,0
2023-11-19T09:00,83.3,0.3455,9.23,73,0
2023-11-19T10:00,196,0.346,10.67,68,0
2023-11-19T11:00,193.3,0.3454,11.66,60.7,0
2023-11-19T12:00,159.9,0.3432,12.87,68.1,0
2023-11-19T13:00,131.6,0.3408,13.72,60.1,0
2023-11-19T14:00,80.8,0.3414,13.85,60.6,0
2023-11-19T15:00,94.2,0.3397,14.84,59.8,0
2023-11-19T16:00,57.4,0.3388,13.96,58.8,0
2023-11-19T17:00,10.4,0.3412,13.22,57.2,0
2023-11-19T18:00,0,0.3355,12.11,58.8,0
2023-11-19T19:00,0,0.3428,10.89,65.4,0
2023-11-19T20:00,0,0.3386,9.4,72.9,0
2023-11-19T21:00,0,0.3378,7.86,71.2,0
2023-11-19T22:00,0,0.3393,6.51,77.2,0
2023-11-19T23:00,0,0.3369,5.36,80.2,0
2023-11-20T00:00,0,0.3351,4.93,79.9,0
2023-11-20T01:00,0,0.3388,4.28,83.2,0
2023-11-20T02:00,0,0.3401,4.29,85.3,0
2023-11-20T03:00,0,0.3344,4.3,83,0
2023-11-20T04:00,0,0.3373,4.64,81.2,0
2023-11-20T05:00,0,0.3349,6.14,78.1,0
2023-11-20T06:00,0,0.3385,6.31,79.8,0
2023-11-20T07:00,0,0.3345,7.83,76.7,0
2023-11-20T08:00,0,0.3345,9.26,74.6,0
2023-11-20T09:00,47.8,0.3354,10.28,66.1,0
2023-11-20T10:00,121.6,0.3368,11.58,69.3,0
2023-11-20T11:00,166.4,0.3333,14.01,61.1,0
2023-11-20T12:00,143.6,0.3334,15.25,55.5,0
2023-11-20T13:00,135.8,0.3312,16.15,56.6,0
2023-11-20T14:00,75.5,0.3322,15.8,60.5,0
2023-11-20T15:00,46.1,0.3294,15.82,55.4,0
2023-11-20T16:00,44.6,0.3296,15.04,60.3,0
2023-11-20T17:00,6.7,0.3308,14.11,57.2,0
2023-11-20T18:00,0,0.3302,13.57,67.4,0
2023-11-20T19:00,0,0.3309,12.47,65.7,0
2023-11-20T20:00,0,0.3298,11.45,62,0
2023-11-20T21:00,0,0.3316,10.45,66.8,0
2023-11-20T22:00,0,0.3284,8.6,72.4,0
2023-11-20T23:00,0,0.3307,7.82,78.4,0
2023-11-21T00:00,0,0.3257,7.54,74.7,0
2023-11-21T01:00,0,0.3307,6.51,76.1,0
2023-11-21T02:00,0,0.3266,6.2,81.3,0
2023-11-21T03:00,0,0.3273,7.01,78.4,0
2023-11-21T04:00,0,0.3308,7.51,67.3,0
2023-11-21T05:00,0,0.3274,7.28,72.6,0
2023-11-21T06:00,0,0.3293,8.85,78.1,0
2023-11-21T07:00,0,0.3307,9.19,72.5,0
2023-11-21T08:00,0,0.3271,9.87,73.1,0
2023-11-21T09:00,14,0.3265,11.12,70.1,0
2023-11-21T10:00,19.1,0.3254,12.21,66.3,0
2023-11-21T11:00,38.2,0.3273,14.42,64.7,0
2023-11-21T12:00,42.8,0.3259,14.47,58.3,0
2023-11-21T13:00,128.3,0.3248,16.17,56.6,0
2023-11-21T14:00,90.3,0.3253,17.87,55.9,0
2023-11-21T15:00,85.8,0.3242,17.41,51.4,0
2023-11-21T16:00,37,0.3203,16.27,54.6,0
2023-11-21T17:00,0.9,0.3229,15,48.7,0
2023-11-21T18:00,0,0.3232,14.91,57.1,0
2023-11-21T19:00,0,0.3218,14.06,57.7,0
2023-11-21T20:00,0,0.3221,12.94,63.9,0
2023-11-21T21:00,0,0.3211,12.02,62.9,0
2023-11-21T22:00,0,0.3225,11.17,69.7,0
2023-11-21T23:00,0,0.3205,8.76,71.9,0
2023-11-22T00:00,0,0.318,7.1,73.9,0
2023-11-22T01:00,0,0.3237,6.47,77.5,0
2023-11-22T02:00,0,0.3226,4.5,81.5,0
2023-11-22T03:00,0,0.3201,3.8,87.4,0
2023-11-22T04:00,0,0.3212,4.1,80,0
2023-11-22T05:00,0,0.3282,3.2,100,0.69
2023-11-22T06:00,0,0.3301,6.49,79.5,0
2023-11-22T07:00,0,0.33,6.64,78.8,0
2023-11-22T08:00,0,0.3297,8.24,74,0
2023-11-22T09:00,52.3,0.3292,9.87,71.8,0
2023-11-22T10:00,117.1,0.3253,12.17,62.2,0
2023-11-22T11:00,201,0.3303,14.74,60.7,0
2023-11-22T12:00,238.1,0.3264,16.41,55.5,0
2023-11-22T13:00,215.8,0.3274,16.79,51.6,0
2023-11-22T14:00,202.5,0.3273,16.73,47.8,0
2023-11-22T15:00,133.2,0.3257,17.5,57,0
2023-11-22T16:00,61.2,0.412,13.99,80.4,6.38
2023-11-22T17:00,6.6,0.4145,15.05,56,0
2023-11-22T18:00,0,0.4177,12.11,81,0.91
2023-11-22T19:00,0,0.4124,13.15,65.8,0
2023-11-22T20:00,0,0.4073,9.46,91.8,0.07
2023-11-22T21:00,0,0.4064,8.84,73.4,0
2023-11-22T22:00,0,0.4034,6.89,78.1,0
2023-11-22T23:00,0,0.4041,5.55,79.4,0
2023-11-23T00:00,0,0.4005,3.47,81.1,0
2023-11-23T01:00,0,0.4795,0.81,100,15.76
2023-11-23T02:00,0,0.4682,0.95,100,0.99
2023-11-23T03:00,0,0.4419,2.11,89.4,0
2023-11-23T04:00,0,0.4286,2.47,83.6,0
2023-11-23T05:00,0,0.417,3.65,86.2,0
2023-11-23T06:00,0,0.4134,4.16,80.7,0
2023-11-23T07:00,0,0.408,6.56,74.1,0
2023-11-23T08:00,0,0.402,8.19,75.3,0
2023-11-23T09:00,40.4,0.4008,10.42,71.9,0
2023-11-23T10:00,107.2,0.4007,11.56,62.9,0
2023-11-23T11:00,104.7,0.4018,12.5,60.9,0
2023-11-23T12:00,139.6,0.3957,13.21,62.3,0
2023-11-23T13:00,164.5,0.3974,13.95,54.4,0
2023-11-23T14:00,126.6,0.3976,14.35,60.8,0
2023-11-23T15:00,79.1,0.4789,12.13,85,5.89
2023-11-23T16:00,48.4,0.4809,12.23,79.2,12.98
2023-11-23T17:00,4.2,0.4509,14.79,60.9,0
2023-11-23T18:00,0,0.4788,12.58,84,4.99
2023-11-23T19:00,0,0.4543,13.58,62.3,0
2023-11-23T20:00,0,0.4345,12.44,57.6,0
2023-11-23T21:00,0,0.4205,10.36,66.2,0
2023-11-23T22:00,0,0.4163,9.16,68.1,0
2023-11-23T23:00,0,0.4069,8.24,69.3,0
2023-11-24T00:00,0,0.4814,5.13,94.8,5.75
2023-11-24T01:00,0,0.4504,6.41,82.5,0
2023-11-24T02:00,0,0.4332,4.23,87.2,0
2023-11-24T03:00,0,0.4207,4.63,81.4,0
2023-11-24T04:00,0,0.4162,3.64,84.4,0
2023-11-24T05:00,0,0.4072,5.37,84.7,0
2023-11-24T06:00,0,0.4051,7.6,72.3,0
2023-11-24T07:00,0,0.4065,8.73,73.9,0
2023-11-24T08:00,0,0.4013,9.68,72.3,0
2023-11-24T09:00,54.5,0.4037,11.62,68.1,0
2023-11-24T10:00,85.7,0.3991,13.14,58.8,0
2023-11-24T11:00,160,0.3993,14.22,63,0
2023-11-24T12:00,213.4,0.3959,16.19,56.3,0
2023-11-24T13:00,239.9,0.3962,17.15,49.3,0
2023-11-24T14:00,228.2,0.3962,18.19,48.3,0
2023-11-24T15:00,176.5,0.3949,17.55,52.3,0
2023-11-24T16:00,106.7,0.392,16.87,50.3,0
2023-11-24T17:00,9.8,0.3924,15.76,51.3,0
2023-11-24T18:00,0,0.3964,14.52,62.4,0
2023-11-24T19:00,0,0.3947,12.88,64.7,0
2023-11-24T20:00,0,0.3929,11.55,62.1,0
2023-11-24T21:00,0,0.3927,10.57,70.7,0
2023-11-24T22:00,0,0.3906,8.84,74.6,0
2023-11-24T23:00,0,0.3906,6.62,74.2,0
2023-11-25T00:00,0,0.3904,3.6,83.1,0
2023-11-25T01:00,0,0.391,3.73,85.4,0
2023-11-25T02:00,0,0.39,2.45,81.6,0
2023-11-25T03:00,0,0.3916,2.28,85.4,0
2023-11-25T04:00,0,0.3884,2.33,83.8,0
2023-11-25T05:00,0,0.3924,2.45,84.6,0
2023-11-25T06:00,0,0.3901,3.52,80.2,0
2023-11-25T07:00,0,0.392,5.24,78.8,0
2023-11-25T08:00,0,0.3878,7,79.6,0
2023-11-25T09:00,65.4,0.3909,8.9,70.8,0
2023-11-25T10:00,204,0.389,10.71,64.8,0
2023-11-25T11:00,324.3,0.3853,11.9,58.9,0
